alert_description,verdict,artifact_location,app_package_name,version_code,apk_category,sast_tool_name,code_location,3rd_party_library_name,apk_size
"Found: ""RC4""",1,cz/msebera/android/httpclient/impl/auth/NTLMEngineImpl.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,others,unknown,9422358
"Found: ""MD5""",1,com/google/android/gms/measurement/internal/zzkw.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
"Found: ""SHA-1""",1,com/google/firebase/iid/zzt.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
"Found: ""http://example.com/""",0,cz/msebera/android/httpclient/impl/client/cache/CacheKeyGenerator.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,others,unknown,9422358
"Found: ""MD5""",1,cz/msebera/android/httpclient/impl/auth/NTLMEngineImpl$HMACMD5.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,others,unknown,9422358
"Found: ""SHA-1""",1,okio/HashingSource.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,okio,9422358
"Found: ""SHA-1""",1,com/google/firebase/crashlytics/internal/common/CommonUtils.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
"Found: ""SHA1""",1,com/google/firebase/installations/local/IidStore.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
"Found: ""MD5""",1,cz/msebera/android/httpclient/impl/auth/NTLMEngineImpl.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,others,unknown,9422358
"Found: ""http://localhost/""",0,retrofit2/Response.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Retrofit,9422358
"Found: ""MD5""",1,cz/msebera/android/httpclient/impl/auth/DigestScheme.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,others,unknown,9422358
Found: Untrused PRNG (java.util.Random),0,com/razorpay/AnalyticsUtil.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,others,unknown,9422358
"Found: ""SHA-1""",1,okio/Buffer.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,okio,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/trackselection/RandomTrackSelection.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
"Found: ""DES/ECB/NoPadding""",1,cz/msebera/android/httpclient/impl/auth/NTLMEngineImpl.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,others,unknown,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/upstream/cache/SimpleCache.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/upstream/cache/CachedContentIndex$LegacyStorage.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/measurement/internal/zzkw.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
Found: Untrused PRNG (java.util.Random),0,kotlin/random/FallbackThreadLocalRandom$implStorage$1.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,others,unknown,9422358
Found: Untrused PRNG (java.util.Random),0,com/loopj/android/http/SimpleMultipartEntity.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,others,unknown,9422358
Found: Untrused PRNG (java.util.Random),0,kotlin/random/KotlinRandom.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,others,unknown,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/trackselection/RandomTrackSelection.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
"Found: ""http://localhost/""",0,retrofit2/Response.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Retrofit,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
Found: Untrused PRNG (java.util.Random),0,cz/msebera/android/httpclient/entity/mime/MultipartEntityBuilder.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,others,unknown,9422358
Found: Untrused PRNG (java.util.Random),0,okhttp3/OkHttpClient.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,OkHttp,9422358
Found: Untrused PRNG (java.util.Random),0,com/bumptech/glide/load/resource/gif/GifFrameLoader.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,others,unknown,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/internal/auth-api/zzal.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/internal/measurement/zzag.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/source/ShuffleOrder$DefaultShuffleOrder.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/exoplayer2/trackselection/RandomTrackSelection$Factory.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/ads/identifier/AdvertisingIdClient.java,com.mycinemahall,101050500,5k-10k,CryptoGuard,Utilities,Guava,9422358
Found: Untrused PRNG (java.util.Random),0,kotlin/random/KotlinRandom.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,others,unknown,17368919
Found: Untrused PRNG (java.util.Random),0,okhttp3/OkHttpClient.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Utilities,OkHttp,17368919
Found: Untrused PRNG (java.util.Random),0,com/google/android/material/color/utilities/QuantizerWsmeans.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Utilities,Guava,17368919
Found: Untrused PRNG (java.util.Random),0,kotlin/random/FallbackThreadLocalRandom$implStorage$1.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,others,unknown,17368919
"Found: ""Blowfish""",1,com/esotericsoftware/kryo/serializers/BlowfishSerializer.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,others,unknown,17368919
"Found: ""http:""",1,okhttp3/Request$Builder.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Utilities,OkHttp,17368919
"Found: ""SHA-1""",1,okio/HashingSink$Companion.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Utilities,okio,17368919
Found: Untrused PRNG (java.util.Random),0,com/esotericsoftware/kryo/util/ObjectMap.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,others,unknown,17368919
Found: Untrused PRNG (java.util.Random),0,androidx/transition/Explode.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Android,android.arch.navigation::navigation-common,17368919
Found: Untrused PRNG (java.util.Random),0,com/microsoft/appcenter/http/HttpClientRetryer.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,others,unknown,17368919
"Found: ""SHA1""",1,com/google/firebase/iid/zzai.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Utilities,Guava,17368919
Found: Untrused PRNG (java.util.Random),0,androidx/activity/result/ActivityResultRegistry.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Android,android.arch.navigation::navigation-common,17368919
Found: Untrused PRNG (java.util.Random),0,com/google/crypto/tink/integration/android/AndroidKeystoreAesGcm.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Utilities,Guava,17368919
"Found: ""MD5""",1,okio/ByteString.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Utilities,okio,17368919
"Found: ""SHA-1""",1,okio/Buffer.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Utilities,okio,17368919
"Found: ""SHA1""",1,com/google/android/gms/common/util/AndroidUtilsLight.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Utilities,Guava,17368919
"Found: ""SHA-1""",1,okio/ByteString.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Utilities,okio,17368919
"Found: ""MD5""",1,okio/HashingSource$Companion.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Utilities,okio,17368919
"Found: ""SHA-1""",1,okio/HashingSource$Companion.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Utilities,okio,17368919
"Found: ""MD5""",1,okio/HashingSink$Companion.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Utilities,okio,17368919
"Found: ""MD5""",1,okio/Buffer.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Utilities,okio,17368919
Found: Untrused PRNG (java.util.Random),0,androidx/profileinstaller/ProfileInstallerInitializer.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,Android,android.arch.navigation::navigation-common,17368919
"Found: ""SHA-1""",1,com/mysalesforce/community/cache/ImageCacheKt.java,com.mysalesforce.mycommunity.C00D2p000000UXa9EAG.A0OT2p000000KyjHGAS.app1,111200000,5k-10k,CryptoGuard,developer_written,not_applicable,17368919
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/ads/identifier/AdvertisingIdClient.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,4454256
"Found: ""SHA-1""",1,com/mysiteanalytics/msa/helpers/ExtensionsKt.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,developer_written,not_applicable,4454256
"Found: ""MD5""",1,okio/HashingSink.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Utilities,okio,4454256
Found: Untrused PRNG (java.util.Random),0,kotlin/random/KotlinRandom.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,others,unknown,4454256
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/measurement/internal/zzkv.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,4454256
Found: Untrused PRNG (java.util.Random),0,okhttp3/OkHttpClient.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Utilities,OkHttp,4454256
Found: Untrused PRNG (java.util.Random),0,com/google/firebase/appindexing/internal/zzc$zzc.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,4454256
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/internal/measurement/zzag.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,4454256
"Found: ""SHA-1""",1,okio/Buffer.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Utilities,okio,4454256
Found: Untrused PRNG (java.util.Random),0,kotlinx/coroutines/scheduling/CoroutineScheduler.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,others,unknown,4454256
Found: Untrused PRNG (java.util.Random),0,kotlin/random/FallbackThreadLocalRandom$implStorage$1.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,others,unknown,4454256
Found: Untrused PRNG (java.util.Random),0,androidx/transition/Explode.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Android,androidx.arch.core::core-runtime,4454256
Found: Untrused PRNG (java.util.Random),0,kotlinx/atomicfu/LockFreedomTestEnvironment$TestThread.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,others,unknown,4454256
Found: Untrused PRNG (java.util.Random),0,com/bumptech/glide/load/resource/gif/GifFrameLoader.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,others,unknown,4454256
"Found: ""SHA-1""",1,com/google/android/gms/common/zzm.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,4454256
"Found: ""MD5""",1,io/branch/indexing/ContentDiscoverer$HashHelper.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,others,unknown,4454256
"Found: ""MD5""",1,okio/Buffer.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Utilities,okio,4454256
"Found: ""MD5""",1,okio/HashingSource.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Utilities,okio,4454256
"Found: ""http://.""",1,com/github/kittinunf/fuel/core/Response$Companion.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,others,unknown,4454256
"Found: ""SHA1""",1,com/google/firebase/installations/local/IidStore.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,4454256
"Found: ""SHA-1""",1,com/google/firebase/crashlytics/internal/common/CommonUtils.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,4454256
"Found: ""SHA-1""",1,okio/HashingSource.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Utilities,okio,4454256
"Found: ""SHA1""",1,com/google/firebase/iid/zzan.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,4454256
"Found: ""SHA1""",1,com/google/android/gms/common/util/AndroidUtilsLight.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,4454256
"Found: ""SHA-1""",1,com/google/firebase/crashlytics/internal/common/CommonUtils.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,4454256
"Found: ""SHA-1""",1,okio/ByteString.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Utilities,okio,4454256
"Found: ""SHA-1""",1,okio/HashingSink.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Utilities,okio,4454256
"Found: ""MD5""",1,com/google/android/gms/measurement/internal/zzkv.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,4454256
"Found: ""MD5""",1,okio/ByteString.java,com.mysiteanalytics.msa,116,10k-50k,CryptoGuard,Utilities,okio,4454256
Found: Untrused PRNG (java.util.Random),0,androidx/activity/f.java,com.mysticwind.linenotificationsupport,23,50k-100k,CryptoGuard,Android,android.arch.navigation::navigation-common,2180671
"Found: ""SHA-1""",1,com/google/android/gms/common/zzm.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
"Found: ""SHA1""",1,com/google/android/gms/iid/InstanceID.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
"Found: ""SHA-1""",1,com/google/firebase/iid/GmsRpc.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
Found: Untrused PRNG (java.util.Random),0,com/google/firebase/database/core/utilities/PushIdGenerator.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/measurement/internal/zzln.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
Found: Untrused PRNG (java.util.Random),0,com/quickblox/auth/session/QueryCreateSession.java,com.nani_wellness,13,100-500,CryptoGuard,others,unknown,31285708
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/ads/identifier/AdvertisingIdClient.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
"Found: ""SHA-1""",1,okio/ByteString.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,okio,31285708
"Found: ""SHA-1""",1,okio/Buffer.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,okio,31285708
"Found: ""MD5""",1,com/google/android/gms/measurement/internal/zzln.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
"Found: ""MD5""",1,okio/ByteString.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,okio,31285708
"Found: ""SHA-1""",1,com/google/firebase/messaging/GmsRpc.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
"Found: ""SHA-1""",1,okio/HashingSource.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,okio,31285708
Found: Untrused PRNG (java.util.Random),0,com/quickblox/chat/QBReconnectionManager$a.java,com.nani_wellness,13,100-500,CryptoGuard,others,unknown,31285708
"Found: Constant ""HmacSha256""",0,com/google/android/gms/internal/firebase-auth-api/zzew.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
"Found: Constant ""HmacSha256""",0,com/google/android/gms/internal/firebase-auth-api/zzew.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
"Found: ""http://localhost/""",0,retrofit2/Response.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Retrofit,31285708
"Found: ""http://localhost/""",0,retrofit2/Response.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Retrofit,31285708
"Found: ""MD5""",1,org/jivesoftware/smack/util/MD5.java,com.nani_wellness,13,100-500,CryptoGuard,others,unknown,31285708
Found: Untrused PRNG (java.util.Random),0,com/google/firebase/installations/Utils.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
Found: Untrused PRNG (java.util.Random),0,com/quickblox/auth/query/QueryCreateSessionUsingSocialProvider.java,com.nani_wellness,13,100-500,CryptoGuard,others,unknown,31285708
Found: Untrused PRNG (java.util.Random),0,androidx/activity/result/ActivityResultRegistry.java,com.nani_wellness,13,100-500,CryptoGuard,Android,android.arch.work::work-runtime,31285708
Found: Untrused PRNG (java.util.Random),0,com/google/firebase/database/connection/util/RetryHelper.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
Found: Untrused PRNG (java.util.Random),0,com/nani_wellness/call/services/fcm/PushListenerService.java,com.nani_wellness,13,100-500,CryptoGuard,developer_written,not_applicable,31285708
"Found: ""SHA-1""",1,okio/HashingSink.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,okio,31285708
"Found: ""SHA-1""",1,org/jivesoftware/smack/util/SHA1.java,com.nani_wellness,13,100-500,CryptoGuard,others,unknown,31285708
"Found: ""SHA-1""",1,com/google/firebase/crashlytics/internal/common/CommonUtils.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
"Found: ""SHA1""",1,com/google/firebase/installations/local/IidStore.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
"Found: ""MD5""",1,okio/HashingSource.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,okio,31285708
"Found: ""SHA1""",1,com/google/android/gms/common/util/AndroidUtilsLight.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
"Found: ""SHA-1""",1,com/google/firebase/database/core/utilities/Utilities.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
Found: Untrused PRNG (java.util.Random),0,org/jivesoftware/smack/util/DNSUtil.java,com.nani_wellness,13,100-500,CryptoGuard,others,unknown,31285708
Found: Untrused PRNG (java.util.Random),0,org/jivesoftware/smack/util/StringUtils.java,com.nani_wellness,13,100-500,CryptoGuard,others,unknown,31285708
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/internal/firebase-auth-api/zzfi.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/internal/measurement/zzee.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
Found: Untrused PRNG (java.util.Random),0,kotlin/random/KotlinRandom.java,com.nani_wellness,13,100-500,CryptoGuard,others,unknown,31285708
Found: Untrused PRNG (java.util.Random),0,com/quickblox/chat/utils/MongoDBObjectId.java,com.nani_wellness,13,100-500,CryptoGuard,others,unknown,31285708
Found: Untrused PRNG (java.util.Random),0,com/google/firebase/database/tubesock/WebSocketWriter.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
Found: Untrused PRNG (java.util.Random),0,com/google/firebase/database/tubesock/WebSocketHandshake.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
Found: Untrused PRNG (java.util.Random),0,com/bumptech/glide/load/resource/gif/GifFrameLoader.java,com.nani_wellness,13,100-500,CryptoGuard,others,unknown,31285708
Found: Untrused PRNG (java.util.Random),0,com/nani_wellness/call/utils/UiUtils.java,com.nani_wellness,13,100-500,CryptoGuard,developer_written,not_applicable,31285708
"Found: ""MD5""",1,okio/Buffer.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,okio,31285708
Found: Untrused PRNG (java.util.Random),0,okhttp3/OkHttpClient.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,OkHttp,31285708
Found: Untrused PRNG (java.util.Random),0,com/google/firebase/storage/internal/ExponentialBackoffSender.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Guava,31285708
"Found: ""MD5""",1,okio/HashingSink.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,okio,31285708
Found: Untrused PRNG (java.util.Random),0,kotlin/random/FallbackThreadLocalRandom$implStorage$1.java,com.nani_wellness,13,100-500,CryptoGuard,others,unknown,31285708
Found: Untrused PRNG (java.util.Random),0,androidx/transition/Explode.java,com.nani_wellness,13,100-500,CryptoGuard,Android,android.arch.work::work-runtime,31285708
Found: Untrused PRNG (java.util.Random),0,org/jivesoftware/smack/ReconnectionManager.java,com.nani_wellness,13,100-500,CryptoGuard,others,unknown,31285708
"Found: ""http://localhost/""",0,retrofit2/Response.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Retrofit,31285708
"Found: ""http://localhost/""",0,retrofit2/Response.java,com.nani_wellness,13,100-500,CryptoGuard,Utilities,Retrofit,31285708
"Found: ""SHA1""",1,com/google/android/gms/common/util/AndroidUtilsLight.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,3131272
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/ads/identifier/AdvertisingIdClient.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,3131272
Found: Untrused PRNG (java.util.Random),0,androidx/transition/Explode.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Android,androidx.collection::collection-ktx,3131272
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/measurement/internal/zzko.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,3131272
"Found: ""SHA-1""",1,com/google/firebase/iid/zzt.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,3131272
Found: Untrused PRNG (java.util.Random),0,okhttp3/OkHttpClient.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Utilities,OkHttp,3131272
"Found: ""DES/ECB/NoPadding""",1,org/apache/http/impl/auth/NTLMEngineImpl$CipherGen.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,others,unknown,3131272
Found: Untrused PRNG (java.util.Random),0,com/google/android/gms/internal/measurement/zzac.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,3131272
"Found: ""DES/ECB/NoPadding""",1,org/apache/http/impl/auth/NTLMEngineImpl.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,others,unknown,3131272
"Found: ""RC4""",1,org/apache/http/impl/auth/NTLMEngineImpl.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,others,unknown,3131272
"Found: ""DES/ECB/NoPadding""",1,org/apache/http/impl/auth/NTLMEngineImpl$CipherGen.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,others,unknown,3131272
"Found: ""MD5""",1,com/google/android/gms/measurement/internal/zzko.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,3131272
"Found: ""SHA-1""",1,okio/HashingSource.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Utilities,okio,3131272
"Found: ""SHA-1""",1,com/google/firebase/crashlytics/internal/common/CommonUtils.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,3131272
"Found: ""MD5""",1,okio/ByteString.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Utilities,okio,3131272
"Found: ""DES/ECB/NoPadding""",1,org/apache/http/impl/auth/NTLMEngineImpl.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,others,unknown,3131272
Found: Untrused PRNG (java.util.Random),0,com/crashlytics/android/answers/RandomBackoff.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Android,com.crashlytics.sdk.android::crashlytics-ndk,3131272
"Found: ""SHA1""",1,com/google/firebase/installations/local/IidStore.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,3131272
"Found: ""SHA-1""",1,io/fabric/sdk/android/services/common/CommonUtils.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Android,io.fabric.sdk.android::fabric,3131272
Found: Untrused PRNG (java.util.Random),0,com/crashlytics/android/core/CrashTest.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Android,com.crashlytics.sdk.android::crashlytics-ndk,3131272
"Found: ""SHA-1""",1,com/google/firebase/crashlytics/internal/common/CommonUtils.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Android,com.google.android.gms::play-services-clearcut,3131272
"Found: ""SHA1""",1,io/fabric/sdk/android/services/network/PinningTrustManager.java,com.netizensconnect.student,4,1k-5k,CryptoGuard,Android,io.fabric.sdk.android::fabric,3131272
